time,mag,err
0.040625,13.975657267359706,0.007770769599302741
0.041666666666666664,14.018461104823725,0.0423146941994032
0.04270833333333333,13.991914629314268,0.04488243922120372
0.043750000000000004,14.017966977276195,0.0538064409611731
0.04479166666666667,14.00546945660509,0.0038465734321995147
0.04583333333333334,13.987569872891466,0.019638251765871684
0.046875,14.023866979851793,0.000518290791717944
0.04791666666666666,14.020879684927111,0.023866979851792584
0.04895833333333333,14.009350046226217,0.04242887185134883
0.049999999999999996,13.97553548830747,0.06256596997183413
0.05104166666666667,14.020827902082944,0.0009567938002318227
0.052083333333333336,13.996060814922473,0.021241998368904766
0.053125,13.965273076563964,0.019162749592765607
0.05416666666666667,13.99022923434124,0.04855034893186008
0.05520833333333333,13.97363710745043,0.03896712519375785
0.05625,14.004027802857838,0.027925435453307577
0.057291666666666664,14.031780810627582,0.03527978858629727
0.05833333333333333,13.979243781934267,0.05124296481685123
0.059375000000000004,13.957685305800597,0.07355062115306242
0.06041666666666667,13.961032874806243,0.034726923436036304
0.06145833333333334,14.001452823496143,0.02095637067262111
0.0625,13.947919294398535,0.025539610191979686
0.06354166666666666,13.955240959629894,0.03151738080924185
0.06458333333333334,13.996153426567801,0.020198191517694773
0.065625,14.021481599512185,0.02862219853237937
0.06666666666666667,14.001508701395368,0.023111299704325235
0.06770833333333333,13.958721949809659,0.044650031740067764
0.06874999999999999,13.987037583198292,0.005293511349693507
0.06979166666666667,13.97000362253408,0.006121519833417088
0.07083333333333333,13.970534292381656,0.004226989215238898
0.07187500000000001,13.905484931941483,0.0072715416443309465
0.07291666666666667,13.919508569311628,0.03768244743720055
0.07395833333333333,13.993759367859393,0.04509135703445086
0.075,13.873780184165192,0.013859810055811623
0.07604166666666666,13.778959321681771,0.004027802857837968
0.07708333333333334,13.889422745738239,0.0001244798310971124
0.078125,13.909546240599543,0.05825158511821161
0.07916666666666666,13.917415883956332,0.03985403237688446
0.08020833333333334,13.96739317803945,0.017246085325313746
0.08125,13.97159392378311,0.00804191608888872
0.08229166666666667,13.981071427531072,0.00977076565875849
0.08333333333333333,13.95721571549357,0.02075621806573342
0.08437499999999999,14.00397885027234,0.03563021798684535
0.08541666666666665,13.975134440521815,0.003925213690207233
0.08645833333333335,13.97631592685928,0.010449082399367683
0.08750000000000001,14.00052839647387,0.006915542916356064
0.08854166666666667,13.991595788244409,0.018058041699456632
0.08958333333333333,14.005637441444152,0.002556262031506035
0.090625,13.971300895608344,0.013022854685090339
0.09166666666666667,13.965620985870567,0.0016090811642487587
0.09270833333333334,13.984707613446721,0.055250934745955535
0.09375,13.956542598535066,0.020609095089941822
0.09479166666666666,13.963502665802308,0.0730979057995356
0.09583333333333333,13.982717275366001,0.01588914479654509
0.096875,13.954884899863067,0.017216219767944248
0.09791666666666667,13.998895335657803,0.021906154234180887
0.09895833333333333,13.987656696959254,0.024671550304298157
0.09999999999999999,13.972068103484029,0.021459301933064334
0.10104166666666665,14.016940213159868,0.03671838152903658
0.10208333333333335,13.949144587999587,0.05024676923421771
0.10312500000000001,13.567067075541715,0.0166998749432984
0.10416666666666667,13.817335104033045,0.045268164537239045
0.10520833333333333,13.908547656482916,0.04375750111688378
0.10625,13.92864536415348,0.05837657027458041
0.10729166666666667,13.93797955124567,0.031174319108947798
0.10833333333333334,13.941542379743098,0.01903799729986143
0.109375,13.958049638476167,0.0202515582671454
0.11041666666666666,13.949773287823039,0.016944400055259348
0.11145833333333333,13.967594909659226,0.0520807056014653
0.1125,13.930974223442098,0.02274545885564422
0.11354166666666667,13.996524538694713,0.03644079420623527
0.11458333333333333,13.938925449979735,0.02838208671058683
0.11562499999999999,13.924336907614583,0.012962416801707923
0.11666666666666665,13.964029855093054,0.041278050190341545
0.11770833333333335,13.93583258014716,0.029998740456241523
0.11875000000000001,13.97107401144036,0.036121796227869554
0.11979166666666667,13.976080083358573,0.03708353749700656
0.12083333333333333,13.949973304718862,0.00820833105066757
0.121875,13.979776439090262,0.06469260895760906
0.12291666666666667,13.940261397494218,0.026927376208821893
0.12395833333333334,13.955912914991558,0.04970392242401865
