angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.130404,ztf_000638_zr_c01_q3_match_programid,37146,17.392970435791575,9.392970451939258,32,0.2935303266231018,17.40568427345403,9.405684257884731,32,0.29392763305889785,1.0063771669221584,0.012713837662452931,[3 4 5 6],252.24840767578908,287.9314557,22.690403,2741.357,2131.09,58337.2118056,58338.3205093,1.1059144000028027,287.9314789484040,22.6903738097079,0.005,0.004,0,4520444179868006528,287.93146833626,0.1033,22.69035508103,0.1384,-0.3295,0.1949,-2.274,0.266,-4.350,0.297,0,6.97707e+02,1.03810e+00,18.579184,3.30191e+02,5.76533e+00,19.054474,7.00887e+02,7.94425e+00,17.647800,1.406673,,,0,,,,,
0.842011,ztf_000638_zr_c01_q3_match_programid,37146,17.392970435791575,9.392970451939258,32,0.2935303266231018,17.40568427345403,9.405684257884731,32,0.29392763305889785,1.0063771669221584,0.012713837662452931,[3 4 5 6],252.24840767578908,287.9314557,22.690403,2741.357,2131.09,58337.2118056,58338.3205093,1.1059144000028027,287.9312822757773,22.6905736016305,0.027,0.018,0,4520444184191818752,287.93126425821,0.6501,22.69053577578,0.9798,1.3526,1.1699,-3.861,1.135,-8.785,1.741,0,1.15960e+02,8.02102e-01,20.527590,,,,,,,,,,0,,,,,
0.179824,ztf_000638_zr_c01_q3_match_programid,54411,169.56231075295622,161.56231403416155,24,6.731763084756731,191.84714532075503,183.84714903511883,24,7.660297876463285,69038.34017008307,22.28483456779881,[138 139 140],1111.7325026299504,288.663039,23.2502044,389.947,154.964,58338.2496065,58338.3205093,0.06886579999991227,288.6630923088691,23.2502142034396,0.015,0.010,0,2022475704282072960,288.66305725554,0.2302,23.25017718603,0.3553,0.9682,0.4423,-7.480,0.632,-8.598,0.972,0,2.37317e+02,8.21820e-01,19.750046,8.66544e+01,5.73987e+00,20.506912,2.52180e+02,7.62667e+00,18.757645,1.749268,,,0,,,,,
0.129368,ztf_000638_zr_c01_q3_match_programid,58698,146.84633296951722,138.84633235266247,61,2.2761693828305325,95.30306748893095,87.3030681878054,61,1.4311978391443507,6.419809058772852E-12,-51.54326548058627,[15 16 17 18 19 20],670.5759562684179,287.8560949,23.1636728,3022.756,452.93,58337.2229514,58338.3205093,1.092905099998461,287.8560558197561,23.1636734424261,0.023,0.014,0,4521232327848831872,287.85605006131,0.3595,23.16365668333,0.6205,0.6835,0.8768,-1.230,0.932,-3.892,1.490,0,1.23988e+02,7.56987e-01,20.454916,5.89126e+01,4.60978e+00,20.925869,1.02141e+02,6.72922e+00,19.738916,1.186953,,,0,,,,,
0.029922,ztf_000638_zr_c01_q3_match_programid,59353,37.86252480633354,29.86252467008388,43,0.6944773179089274,43.429441218211394,35.42944090751482,43,0.8239404862212748,16.17486033840596,5.566916411877855,[15 16 17 18],322.1379196496906,287.8532579,23.1478631,3030.942,509.315,58337.2229514,58338.3205093,1.0947685999999521,287.8532562529611,23.1478549273275,0.008,0.006,0,4521232293505405312,287.85324597718,0.1352,23.14782122146,0.2192,1.9419,0.3087,-2.194,0.362,-7.828,0.531,0,4.65859e+02,1.21827e+00,19.017730,1.76374e+02,6.77416e+00,19.735302,4.81969e+02,1.02191e+01,18.054373,1.680929,,,0,,,,,
0.108984,ztf_000638_zr_c01_q3_match_programid,59398,46.70765329677778,38.707653340132836,27,1.4336167903752903,40.28322897788052,32.28322881537819,27,1.1956751413103033,0.04026743668145204,-6.424424318897259,[17 18 19],361.72164028797886,287.8550264,23.1467051,3025.401,513.141,58337.2248148,58338.3205093,1.0938425999993342,287.8550462376110,23.1467292609219,0.011,0.007,0,4521232220470685952,287.85502572124,0.1670,23.14668170357,0.2792,-0.2525,0.3907,-4.382,0.430,-11.046,0.705,0,3.07365e+02,8.62096e-01,19.469229,1.11045e+02,4.50621e+00,20.237637,2.71115e+02,6.98373e+00,18.679037,1.558600,,,0,,,,,
0.099394,ztf_000638_zr_c01_q3_match_programid,74230,69.98869889404111,61.98869861099737,17,3.6463940359410216,77.66787228187715,69.66787208549141,17,4.0981101226759655,46.506249151474314,7.679173387836045,[111 112 113 114],279.7676437512349,288.5962085,22.7798018,579.185,1753.394,58337.315544,58338.3205093,1.002176000001782,288.5962051279994,22.7797743661624,0.015,0.011,0,4520410580352652928,288.59618935821,0.2212,22.77975392070,0.3416,0.4349,0.4692,-3.377,0.691,-4.749,0.973,0,1.85717e+02,6.64680e-01,20.016237,8.20872e+01,5.95248e+00,20.565699,1.44283e+02,5.32197e+00,19.363884,1.201815,,,0,,,,,
0.082366,ztf_000638_zr_c01_q3_match_programid,74854,81.82296580408939,73.82296593485506,12,6.151913827904589,75.91405415093155,67.91405402703494,12,5.659504502252911,0.05210700811114454,-5.908911653157844,[112 113 114],154.10249312123548,288.5959526,22.76578,578.8,1803.259,58337.315544,58338.3205093,1.0031019000016386,288.5959771755817,22.7657831531156,0.006,0.005,0,4520410507328477056,288.59595441459,0.1068,22.76575140364,0.1591,1.2284,0.2245,-4.875,0.303,-7.374,0.381,0,5.84232e+02,1.01802e+00,18.771902,2.32077e+02,4.47141e+00,19.437305,5.09030e+02,6.25855e+00,17.995062,1.442244,,,0,,,,,
0.101663,ztf_000638_zr_c01_q3_match_programid,76522,9.867936728925562,1.867936699457772,10,0.1867936699457772,10.724903032975371,2.7249030158840135,10,0.2724903015884014,1.5349275051750604,0.8569663040498092,[112 113 114],58.37921969810276,288.0138525,22.739729,2484.892,1939.261,58337.3164815,58338.3205093,1.002176000001782,288.0138803172545,22.7397171972526,0.006,0.004,0,4520433116043822976,288.01387010525,0.1109,22.73969958037,0.1664,-0.0810,0.2215,-2.187,0.285,-4.092,0.393,0,5.97180e+02,1.10437e+00,18.748104,2.27103e+02,6.67409e+00,19.460830,5.51795e+02,6.12221e+00,17.907476,1.553354,,,0,,,,,
0.207549,ztf_000638_zr_c01_q3_match_programid,78672,44.687589491029236,36.68758987402962,42,0.8735140446197528,24.369064795326082,16.369064960137624,42,0.38973964190803867,3.8715816441136944E-5,-20.318524695703154,[3 4 5 6 7],1346.0942056417985,287.9276404,22.6909098,2753.912,2129.543,58337.2118056,58338.3205093,1.1049885000029462,287.9276988519029,22.6908894133656,0.014,0.010,0,4520444218539986816,287.92768592646,0.2504,22.69086495786,0.3834,0.2507,0.5029,-2.770,0.657,-5.680,0.873,0,1.99294e+02,7.30960e-01,19.939630,7.23241e+01,4.11952e+00,20.703180,1.99397e+02,5.84817e+00,19.012620,1.690559,,,0,,,,,
0.103966,ztf_000638_zr_c01_q3_match_programid,104405,53.490837564379916,45.49083758798428,45,1.0109075019552063,49.78416293827107,41.78416303691341,45,0.9285369563758537,0.15671329131950562,-3.7066746261088426,[49 50 51 52],902.6114753634718,288.7063368,22.8629422,221.939,1457.225,58337.2561343,58338.3205093,1.06134259999817,288.7063677600354,22.8629466940464,0.017,0.012,0,4520413088613354112,288.70635866800,0.2732,22.86292771090,0.4005,-0.2984,0.5528,-1.946,0.801,-4.409,1.102,0,1.81441e+02,7.35413e-01,20.041527,9.40069e+01,8.61930e+00,20.418488,1.70650e+02,7.81010e+00,19.181652,1.236836,,,0,,,,,
0.155662,ztf_000638_zr_c01_q3_match_programid,110591,165.2364736784062,157.23647297979213,32,4.913639780618504,132.38798358693964,124.3879827040218,32,3.887124459500681,7.362766153600212E-8,-32.84849009146657,[3 4 5 6],517.6436665267554,288.5585296,22.6866242,683.973,2098.217,58337.2118056,58338.3205093,1.1059144000028027,288.5585545023761,22.6866608302459,0.007,0.005,0,4520404047697071360,288.55853772292,0.1073,22.68662599471,0.1782,-0.2494,0.2320,-3.596,0.313,-8.091,0.472,0,4.83780e+02,8.50277e-01,18.976746,1.86022e+02,5.24457e+00,19.677477,4.53657e+02,6.74521e+00,18.120102,1.557375,,,0,,,,,
0.195090,ztf_000638_zr_c01_q3_match_programid,110866,40.55813461670251,32.55813443779752,41,0.794100839946281,48.39050749233214,40.3905075466669,41,0.9851343304065099,50.20860557560461,7.8323728756296305,[2 3 4 5 6],263.2694308763303,287.9295642,22.6921588,2747.248,2124.92,58337.2108796,58338.3205093,1.1059144000028027,287.9295700947782,22.6922127180726,0.007,0.006,0,4520444252899726080,287.92955961366,0.1487,22.69219130959,0.2158,0.3237,0.2915,-2.246,0.384,-4.972,0.480,0,4.05024e+02,9.01859e-01,19.169664,1.51100e+02,4.28585e+00,19.903225,3.73379e+02,5.82274e+00,18.331547,1.571678,,,0,,,,,
0.076537,ztf_000638_zr_c01_q3_match_programid,114580,56.07067836206243,48.07067845148877,41,1.172455571987531,59.36937138399648,51.36937138799773,41,1.2529114972682374,5.203578234540658,3.2986930219340493,[2 3 4 5 6],268.3896579677961,288.4581113,22.5734658,1003.388,2508.502,58337.2108796,58338.3195833,1.1049884000021848,288.4580919547570,22.5734773285500,0.016,0.009,0,4520400684745876352,288.45808115986,0.1995,22.57344305746,0.3485,0.8296,0.4515,-2.315,0.586,-7.960,1.054,0,2.08085e+02,6.70893e-01,19.892763,7.83239e+01,4.72451e+00,20.616653,2.06318e+02,5.23778e+00,18.975580,1.641073,,,0,,,,,
0.126901,ztf_000638_zr_c01_q3_match_programid,118753,10.761180353659311,2.761180327827625,28,0.09861358313670089,10.770935365810265,2.770935349603927,28,0.09896197677156882,1.004889420471205,0.009755012150954201,[163 164 165],11.304673796028908,288.1612452,22.4621291,1969.409,2995.114,58338.2526736,58338.3205093,0.06581020000157878,288.1612381869040,22.4621637492441,0.001,0.001,0,4520378522735495296,288.16123984045,0.0169,22.46212877833,0.0253,1.2593,0.0393,0.355,0.044,-8.122,0.053,0,1.53495e+04,5.53200e+00,15.223131,6.44536e+03,1.46997e+01,15.828270,1.31339e+04,1.48884e+01,14.465938,1.362332,,,0,5039.75,1.0030,0.4970,0.85,0.419
0.139422,ztf_000638_zr_c01_q3_match_programid,128882,103.16927938606419,95.16928003344667,40,2.3792320008361667,70.14232565109005,62.142326127345505,40,1.5535581531836375,6.73423270228223E-8,-33.02695373497414,[128 129 130 131],565.2545123914955,287.8482223,22.9418591,3025.927,1312.971,58338.2204861,58338.3205093,0.09723379999923054,287.8482261411751,22.9418205335302,0.022,0.015,0,4521202915905795840,287.84820488999,0.3663,22.94179744780,0.5924,0.1232,0.7831,-4.545,0.949,-5.362,1.433,0,1.07489e+02,6.49601e-01,20.609953,5.27435e+01,6.50097e+00,21.045965,8.06732e+01,5.13380e+00,19.995098,1.050867,,,0,,,,,
0.073365,ztf_000638_zr_c01_q3_match_programid,133204,15.008844609811002,7.008844687763471,30,0.23362815625878236,14.802113462689189,6.802113539288379,30,0.2267371179762793,0.9017972399860273,-0.20673114712181295,[161 162 163],31.21960765284709,288.6080661,22.7638216,526.799,1888.164,58338.250625,58338.3205093,0.06783569999970496,288.6080590594727,22.7638409173626,0.003,0.002,0,4520410305495298176,288.60805692107,0.0498,22.76382400649,0.0740,0.3571,0.1020,-0.458,0.137,-3.928,0.171,0,1.63409e+03,1.37774e+00,17.655178,6.60718e+02,5.14367e+00,18.301348,1.48238e+03,6.29226e+00,16.834522,1.466826,,,0,,,,,
0.011880,ztf_000638_zr_c01_q3_match_programid,137326,50.33253884650044,42.33253885071272,25,1.693301554028509,42.489185359758615,34.489185243050734,25,1.3795674097220294,0.01980785419600846,-7.843353486741826,[15 16 17],577.4708860863775,288.6815157,22.6030849,274.69,2384.567,58337.2229514,58338.3205093,1.0956944999998086,288.6815126200893,22.6030865747112,0.024,0.015,0,4520390136303405824,288.68149463710,0.3285,22.60306888121,0.5701,-0.9103,0.7110,-3.856,0.961,-4.109,1.545,0,1.29945e+02,6.26540e-01,20.403965,8.05807e+01,6.24773e+00,20.585810,1.53800e+02,8.30847e+00,19.294529,1.291281,,,0,,,,,
0.231426,ztf_000638_zr_c01_q3_match_programid,144695,68.74475510337163,60.74475502271216,34,1.7866104418444753,71.67544976105543,63.6754497341236,34,1.8728073451212826,4.329046581944545,2.9306946576838016,[5 6 7 8],1202.9129031997259,287.853286,23.1545153,3029.954,486.117,58337.2145949,58338.3205093,1.1031250000014552,287.8532193235358,23.1545346442417,0.016,0.011,0,4521232293489073792,287.85322077500,0.2890,23.15452372159,0.4619,0.7088,0.6452,0.310,0.720,-2.537,1.056,0,1.67112e+02,7.05851e-01,20.130846,5.90630e+01,5.63658e+00,20.923100,1.61102e+02,7.51091e+00,19.244167,1.678932,,,0,,,,,
0.076319,ztf_000638_zr_c01_q3_match_programid,149409,49.60612130380983,41.60612099119782,9,4.622902332355313,47.79597988709317,39.79597969932522,9,4.421775522147247,0.4045132816217118,-1.810141416716661,[114 115 116],522.6438127491072,288.5478424,22.863595,745.079,1459.07,58337.3174074,58338.3205093,1.0012500000011642,288.5478320297606,22.8636139242230,0.015,0.009,0,4520415111538954624,288.54782290804,0.2101,22.86359016246,0.3341,0.2892,0.4548,-1.952,0.575,-5.519,0.988,0,3.19298e+02,8.76382e-01,19.427876,9.33991e+01,6.13086e+00,20.425531,3.59611e+02,6.95701e+00,18.372335,2.053196,,,0,,,,,
0.076319,ztf_000638_zr_c01_q3_match_programid,149409,49.60612130380983,41.60612099119782,9,4.622902332355313,47.79597988709317,39.79597969932522,9,4.421775522147247,0.4045132816217118,-1.810141416716661,[114 115 116],522.6438127491072,288.5478424,22.863595,745.079,1459.07,58337.3174074,58338.3205093,1.0012500000011642,288.5478320297606,22.8636139242230,0.015,0.009,0,4520415111538954624,288.54782290804,0.2101,22.86359016246,0.3341,0.2892,0.4548,-1.952,0.575,-5.519,0.988,0,3.19298e+02,8.76382e-01,19.427876,9.33991e+01,6.13086e+00,20.425531,3.59611e+02,6.95701e+00,18.372335,2.053196,,,0,,,,,
0.733562,ztf_000638_zr_c01_q3_match_programid,149618,22.2029020123082,14.202902177482054,17,0.8354648339695325,21.026479998359754,13.026480140164617,17,0.7662635376567422,0.5553198599712551,-1.1764220139484465,[6 7 8],142.78298407627585,288.6760365,22.8500908,314.706,1506.975,58337.2229514,58338.3205093,1.0956944999998086,288.6760500406675,22.8498874151881,0.003,0.003,0,4520412671997534336,288.67604212956,0.0652,22.84986092579,0.0854,0.2851,0.1230,-1.693,0.185,-6.152,0.205,0,1.35209e+03,1.31643e+00,17.860855,4.86239e+02,8.19546e+00,18.634264,1.31340e+03,7.83672e+00,16.965929,1.668335,,,0,,,,,
0.066123,ztf_000638_zr_c01_q3_match_programid,152670,42.3018276731389,34.30182754951505,32,1.0719321109223454,33.900174425854566,25.900174473789885,32,0.8093804523059339,0.014983186244027212,-8.401653247284337,[3 4 5 6],734.3481240430356,287.9251694,22.6909733,2762.025,2129.482,58337.2118056,58338.3205093,1.1059144000028027,287.9251523977357,22.6909637443853,0.012,0.009,0,4520444218539999360,287.92513945675,0.2050,22.69094236746,0.3279,-0.4268,0.4383,-2.773,0.573,-4.965,0.794,0,2.50276e+02,7.72327e-01,19.692318,1.04025e+02,4.80835e+00,20.308546,2.20101e+02,6.51734e+00,18.905365,1.403181,,,0,,,,,
0.342095,ztf_000638_zr_c01_q3_match_programid,158327,259.0693919440696,251.06939105596229,41,6.123643684291763,234.65087321714304,226.65087188128788,41,5.5280700458850704,4.984091771315873E-6,-24.41851872692655,[24 25 26],5252.282720557979,287.988513,23.1703042,2592.062,420.033,58337.2322801,58338.3205093,1.0853819999974803,287.9884969550133,23.1703980744585,0.016,0.012,0,4521230747302897408,287.98849103529,0.2923,23.17037540560,0.4218,1.7641,0.6162,-1.264,0.803,-5.265,1.052,0,1.61094e+02,6.98882e-01,20.170670,5.30207e+01,6.50487e+00,21.040274,1.85760e+02,6.87490e+00,19.089539,1.950735,,,0,,,,,
0.719468,ztf_000638_zr_c01_q3_match_programid,164395,19.473660788317765,11.473660813717528,29,0.3956434763350872,21.460660671623454,13.460660669965732,29,0.46416071275743903,2.7006701384851546,1.986999883305689,[7 8 9],207.34206319794663,288.1432205,22.5674465,2038.042,2553.452,58337.2155208,58338.3205093,1.1021991000015987,288.1430045076421,22.5674338820069,0.011,0.006,0,4520427176120668544,288.14298930772,0.1461,22.56741501752,0.2693,0.4641,0.3560,-3.260,0.406,-4.381,0.730,0,3.84770e+02,9.21982e-01,19.225363,2.09836e+02,1.38887e+01,19.546686,5.57442e+02,1.41611e+01,17.896421,1.650265,,,0,,,,,
0.029691,ztf_000638_zr_c01_q4_match_programid,2295,32.438231615008974,24.43823167421776,39,0.6266213249799426,59.984580945599696,51.984580971090814,39,1.3329379736177132,958547.7573283991,27.546349330590722,[94 95 96 97 98],192.2790615461729,289.6861942,23.1904827,125.87,195.284,58337.2988194,58338.3205093,1.0179745999994338,289.6861866550186,23.1904871632052,0.003,0.003,0,2022254878570573696,289.68618896843,0.0637,23.19046475892,0.0922,1.9121,0.1239,0.494,0.171,-5.204,0.204,0,1.36176e+03,2.32976e+00,17.853115,2.10142e+02,6.18585e+00,19.545109,1.95296e+03,7.09828e+00,16.535187,3.009922,,,0,,,,,
0.337345,ztf_000638_zr_c01_q4_match_programid,6853,129.25690418815975,121.25690491462535,12,10.104742076218779,121.04686344303366,113.04686414105477,12,9.420572011754563,0.01648968289783561,-8.210040745126093,[5 6 7],3053.2818409643824,289.176464,23.1317005,1776.932,461.965,58337.213669,58338.3205093,1.1049885000029462,289.1765548955706,23.1316581441394,0.004,0.003,0,2022415201092780928,289.17655489557,2.6007,23.13165814414,3.6005,,,,,,,0,6.48323e+01,1.57347e+00,21.158888,,,,,,,,,,0,,,,,
0.009502,ztf_000638_zr_c01_q4_match_programid,7497,14.50816491482541,6.508164951234189,36,0.18078235975650525,14.628623925179657,6.628623927300492,36,0.18412844242501367,1.0620802714970494,0.12045901035424578,[ 7  8  9 10],109.5297137499893,289.177904,23.121401,1771.698,498.425,58337.2155208,58338.3205093,1.1021991000015987,289.1779050713570,23.1213985514977,0.002,0.002,0,2022414994934310912,289.17790895487,0.0393,23.12138916345,0.0557,0.3000,0.0775,0.830,0.104,-2.180,0.116,0,3.39915e+03,1.87903e+00,16.859940,1.17055e+03,7.66867e+00,17.680410,3.40668e+03,1.22186e+01,15.931090,1.749320,,,0,4076.00,2.7847,1.3885,,
0.118090,ztf_000638_zr_c01_q4_match_programid,7718,86.38046510916114,78.38046482178552,41,1.9117186541898907,77.94817521174387,69.94817475262735,41,1.7060530427470086,0.014755417895236544,-8.432289897417263,[5 6 7 8],261.72740646846626,289.1780576,23.1177288,1770.296,511.475,58337.213669,58338.3205093,1.1031250000014552,289.1780731392261,23.1176992739929,0.017,0.008,0,2022414956256733568,289.17807137724,0.1915,23.11767586918,0.4135,0.3223,0.4760,-0.376,0.538,-5.436,1.077,0,3.00190e+02,8.44429e-01,19.494875,1.06875e+02,5.16948e+00,20.279202,3.07248e+02,6.08611e+00,18.543196,1.736006,,,0,,,,,
0.272263,ztf_000638_zr_c01_q4_match_programid,8058,249.94292372869103,241.94292288870113,26,9.305497034180814,171.50986767048164,163.5098675553498,26,6.288841059821147,9.299899975586839E-18,-78.43305605820939,[ 8  9 10],1018.2461324968713,289.1747953,23.1125315,1780.885,530.227,58337.2164583,58338.3205093,1.1021991000015987,289.1748601045358,23.1124849470336,0.013,0.006,0,2022414960574623360,289.17484722938,0.1510,23.11246056356,0.3098,-0.1698,0.3263,-2.750,0.415,-5.663,0.832,0,4.28337e+02,9.31051e-01,19.108902,1.30793e+02,5.46821e+00,20.059927,4.73240e+02,7.44598e+00,18.074217,1.985710,,,0,,,,,
