angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.468233,ztf_000540_zr_c01_q1_match_programid,125918,61.177248303348975,53.1772474494195,30,1.7725749149806498,48.345878522980065,40.345878061905225,30,1.3448626020635075,0.0016356992500568125,-12.83136978036891,[55 56 57 58],122.68378915034799,295.1570656,9.2380979,1581.644,1820.091,58342.199919,58342.3060185,0.1033333000013954,295.1569471034601,9.2380410029597,0.004,0.003,90,4301484788613723648,295.15694123416,0.1425,9.23801298443,0.1069,0.3609,0.1701,-1.346,0.284,-6.508,0.202,0,1.04657e+03,1.59326e+00,18.138940,4.94634e+02,1.94081e+01,18.615677,9.38268e+02,1.23545e+01,17.331102,1.284575,,,0,,,,,
0.999441,ztf_000540_zr_c01_q1_match_programid,131339,47.38225341217272,39.38225365443692,33,1.193401625892028,28.584651027629658,20.584651255473467,33,0.6237773107719232,8.282329527254305E-5,-18.797602384543065,[53 54 55],412.4890707500931,295.6107331,9.4916249,2.589,894.854,58342.199919,58342.3060185,0.10241900000255555,295.6105324331842,9.4914302154237,0.010,0.006,90,4301860207423161344,295.61055019030,0.2671,9.49143021031,0.2332,-0.3088,0.3582,4.068,0.647,-0.001,0.373,0,4.88589e+02,1.27431e+00,18.966007,2.21194e+02,9.51351e+00,19.489456,5.05816e+02,1.21232e+01,18.001938,1.487518,,,0,,,,,
0.061069,ztf_000540_zr_c01_q1_match_programid,131391,21.96590247220241,13.965902546681447,21,0.6650429784134022,18.68822801652899,10.688228038969747,21,0.5089632399509403,0.19420572806944403,-3.27767445567342,[56 57 58],48.517817925469416,294.7645828,9.4935828,2971.028,930.093,58342.2008333,58342.3060185,0.1033333000013954,294.7645826027708,9.4935658375068,0.002,0.002,90,4302257436054603264,294.76457683595,0.0765,9.49355114315,0.0618,0.0659,0.1013,-1.321,0.156,-3.413,0.122,0,2.60229e+03,2.24076e+00,17.149979,1.20969e+03,2.72449e+01,17.644700,2.18968e+03,2.01751e+01,16.410969,1.233730,,,0,,,,,
0.468022,ztf_000540_zr_c01_q1_match_programid,138809,77.43322435139015,69.43322352705533,19,3.654380185634491,57.70428499282074,49.704284186428595,19,2.6160149571804525,5.198945339477564E-5,-19.728939358569413,[54 55 56],179.78397159596534,294.9582287,9.2657858,2280.725,1731.24,58342.199919,58342.3060185,0.10425920000125188,294.9581082054486,9.2657332735018,0.005,0.004,90,4301465272282416256,294.95809331242,0.1755,9.26570556144,0.1460,-0.1103,0.1920,-3.414,0.349,-6.436,0.276,0,8.20444e+02,1.54889e+00,18.403244,2.80267e+02,1.29131e+01,19.232458,8.27776e+02,1.42213e+01,17.467138,1.765320,,,0,,,,,
0.172392,ztf_000540_zr_c01_q1_match_programid,141325,18.02027317970834,10.020273109395372,25,0.4008109243758149,15.748363048778858,7.7483629813318595,25,0.30993451925327437,0.3211152887126444,-2.2719101309294825,[138 139 140],109.32266236936266,294.8432172,9.1857431,2693.63,2015.351,58342.2838773,58342.3060185,0.020300899996072985,294.8431909864566,9.1857833926159,0.005,0.004,90,4301463043224565760,294.84317497484,0.1439,9.18575273572,0.1360,0.4317,0.1752,-3.671,0.326,-7.120,0.258,0,8.55807e+02,1.34284e+00,18.357428,4.07377e+02,1.66647e+01,18.826397,7.40479e+02,1.25132e+01,17.588139,1.238258,,,0,,,,,
0.949992,ztf_000540_zr_c01_q1_match_programid,141898,63.39350115123413,55.39350121131489,19,2.915447432174468,32.09252789974471,24.092527968948872,19,1.2680277878394144,1.596173217191972E-7,-31.300973251489424,[54 55 56],147.03108581350813,295.11743,9.0342935,1710.963,2546.684,58342.199919,58342.3060185,0.10425920000125188,295.1171797605998,9.0342009776703,0.005,0.004,90,4301446000777723392,295.11718127134,0.1639,9.03418134323,0.1325,0.3623,0.1836,0.347,0.339,-4.560,0.246,0,8.11478e+02,1.59332e+00,18.415174,3.65819e+02,1.01263e+01,18.943222,6.79458e+02,1.13633e+01,17.681515,1.261707,,,0,,,,,
0.568374,ztf_000540_zr_c01_q1_match_programid,25793,12.731854178879033,4.731854181183058,12,0.3943211817652548,13.214253310278188,5.214253306501831,12,0.4345211088751526,1.272775012200563,0.4823991313991556,[93 94 95],329.21509006503675,295.5126676,9.7421399,374.413,2.101,58342.2921759,58342.2986343,0.002766199999314267,295.5127786489890,9.7420261115151,0.017,0.014,90,4301884602840340352,295.51277053687,0.5161,9.74199883705,0.4750,-3.2671,0.7374,-1.857,1.095,-6.335,0.903,1,2.96033e+02,1.69484e+00,19.510017,1.44891e+02,2.15009e+01,19.948786,3.33064e+02,1.62693e+01,18.455603,1.493183,,,0,,,,,
0.966648,ztf_000540_zr_c01_q1_match_programid,26051,23.75209756875777,15.752097644654798,24,0.6563374018606166,28.100414708436233,20.100414768511353,24,0.8375172820213064,8.794781813265642,4.348317139678464,[146 147 148 149 150],283.57546609211425,294.9581554,9.7490611,2318.359,3.953,58342.2995602,58342.3060185,0.001840299999457784,294.9581693144729,9.7487929369490,0.010,0.007,90,4302272455561686272,294.95815229192,0.2967,9.74877656487,0.2313,0.4064,0.3446,-3.897,0.666,-3.803,0.475,0,5.70412e+02,1.44769e+00,18.797895,2.71086e+02,1.99527e+01,19.268621,4.95672e+02,1.20390e+01,18.023933,1.244688,,,0,,,,,
0.307410,ztf_000540_zr_c01_q2_match_programid,57477,56.24838516536589,48.248385672576816,27,1.7869772471324747,54.09664782497401,46.09664827582551,27,1.7072832694750188,0.3410014088453251,-2.1517373403918754,[146 147 148],111.92660239006608,294.5942909,9.5518238,509.043,724.762,58342.2838773,58342.3060185,0.020300899996072985,294.5942774123805,9.5519081493439,0.003,0.003,90,4302239225393897600,294.59426212966,0.1071,9.55187404032,0.0926,-0.1719,0.1462,-3.500,0.223,-7.922,0.173,0,1.30033e+03,1.64813e+00,17.903233,5.37231e+02,1.60632e+01,18.525984,1.23901e+03,1.99399e+01,17.029236,1.496748,,,0,,,,,
0.837614,ztf_000540_zr_c01_q2_match_programid,82692,38.08864387708373,30.088643796734168,19,1.5836128314070614,60.31091367281946,52.31091318165827,19,2.7532059569293827,66912.08669388661,22.222269795735727,[52 53 54],122.47363922111649,294.2549929,8.917481,1660.682,2999.995,58342.199919,58342.3060185,0.10425920000125188,294.2548245646293,8.9173182744291,0.004,0.003,90,4302106979062453120,294.25482769792,0.1215,8.91730985225,0.0983,0.2952,0.1649,0.719,0.253,-1.956,0.184,0,1.11633e+03,1.62872e+00,18.068886,4.89805e+02,8.86258e+00,18.626331,9.60061e+02,1.83331e+01,17.306173,1.320158,,,0,,,,,
0.843931,ztf_000540_zr_c01_q2_match_programid,91345,53.06793266866711,45.06793274308748,38,1.1859982300812495,32.45882837582951,24.458828333111498,38,0.6436533771871447,3.348034035687222E-5,-20.6091042928376,[117 118 119],423.6663621399085,294.6733949,9.474674,225.792,996.947,58342.2746528,58342.3060185,0.028599500001291744,294.6735487365064,9.4744953080216,0.013,0.010,90,4302234792986798592,294.67353828065,0.4379,9.47446707025,0.3819,-0.8215,0.5573,-2.395,0.841,-6.558,0.641,1,2.20132e+02,1.21970e+00,19.831656,9.51825e+01,7.88762e+00,20.404995,2.14964e+02,8.52744e+00,18.931007,1.473988,,,0,,,,,
0.020483,ztf_000540_zr_c01_q2_match_programid,112466,53.06147202273428,45.06147217557859,27,1.668943413910318,53.81358358915154,45.81358367534895,27,1.6967993953832945,1.4565283813315135,0.7521115664172626,[146 147 148],51.516065678008914,294.2734295,9.636935,1637.513,435.254,58342.2838773,58342.3060185,0.020300899996072985,294.2734315947261,9.6369403016353,0.001,0.001,90,4302301249047084032,294.27343389707,0.0304,9.63692376300,0.0258,0.4113,0.0401,0.527,0.060,-3.841,0.047,0,1.27312e+04,5.49632e+00,15.426189,5.78067e+03,6.39293e+01,15.946444,1.09346e+04,6.72752e+01,14.664912,1.281531,,,0,4882.15,,,2.57,3.374
0.276466,ztf_000540_zr_c01_q2_match_programid,116094,15.812450896871294,7.812450963864252,19,0.4111816296770659,14.51669908396099,6.5166991665188405,19,0.34298416665888637,0.5231558293359451,-1.2957518129103036,[55 56 57],24.52602217771448,294.5246031,9.4749161,737.119,1007.126,58342.199919,58342.3060185,0.10425920000125188,294.5245643308319,9.4748495016381,0.003,0.002,90,4302236820211384960,294.52457068575,0.0815,9.47484594595,0.0691,0.5081,0.1073,1.456,0.169,-0.826,0.131,0,2.04305e+03,1.73539e+00,17.412666,8.66509e+02,1.28582e+01,18.006956,1.75672e+03,1.38763e+01,16.650162,1.356794,,,0,,,,,
0.763681,ztf_000540_zr_c01_q2_match_programid,119119,66.59257293422706,58.59257368458196,38,1.5419098338047883,52.93042573889315,44.93042626759896,38,1.1823796386210252,0.0010796983335320822,-13.662147195333915,[108 109 110],485.5243809251293,293.8847816,9.3553829,2988.961,1451.118,58342.282037,58342.3060185,0.01844909999636002,293.8849939346601,9.3553496428560,0.004,0.003,90,4302196726717720320,293.88498507373,0.1209,9.35532678761,0.1059,0.2671,0.1576,-2.031,0.251,-5.308,0.203,0,1.09584e+03,1.64330e+00,18.088993,4.55278e+02,1.17619e+01,18.705698,9.65046e+02,1.86195e+01,17.300550,1.405148,,,0,,,,,
0.630528,ztf_000540_zr_c01_q2_match_programid,119230,49.542266093225024,41.54226615680783,19,2.1864350608846226,42.066333950205674,34.06633413479177,19,1.7929649544627246,0.02380246644551451,-7.4759321430193495,[54 55 56],61.76230000186095,294.7156409,9.3418483,61.277,1471.946,58342.199919,58342.3060185,0.10425920000125188,294.7154753091272,9.3417852246274,0.003,0.003,90,4302219369787437952,294.71548628342,0.1010,9.34177630557,0.0929,0.1462,0.1401,2.515,0.213,-2.072,0.177,0,1.53309e+03,1.97190e+00,17.724443,6.62904e+02,1.46018e+01,18.297762,1.31342e+03,1.33421e+01,16.965910,1.331852,,,0,,,,,
0.335924,ztf_000540_zr_c01_q2_match_programid,120901,38.24723706926634,30.24723689125844,21,1.4403446138694496,32.573259194239654,24.57325888665894,21,1.1701551850789973,0.05860185441965075,-5.6739778750266865,[55 56 57],102.86531548129904,294.1229748,9.2791725,2138.816,1719.114,58342.2008333,58342.3060185,0.1033333000013954,294.1228881446915,9.2791351732899,0.009,0.008,0,4302181299197250176,294.12287374761,0.3443,9.27911263550,0.2415,1.0029,0.4405,-3.300,0.494,-5.235,0.588,1,5.37000e+02,2.01410e+00,18.863432,2.49572e+02,1.02968e+01,19.358398,5.57226e+02,1.34212e+01,17.896843,1.461556,,,0,,,,,
0.771645,ztf_000540_zr_c01_q2_match_programid,120901,38.24723706926634,30.24723689125844,21,1.4403446138694496,32.573259194239654,24.57325888665894,21,1.1701551850789973,0.05860185441965075,-5.6739778750266865,[55 56 57],102.86531548129904,294.1229748,9.2791725,2138.816,1719.114,58342.2008333,58342.3060185,0.1033333000013954,294.1231736403667,9.2792587241643,0.003,0.002,0,4302181299197250304,294.12317364037,1.7385,9.27925872416,2.9196,,,,,,,0,1.17559e+02,1.30386e+00,20.512728,,,,,,,,,,0,,,,,
0.526286,ztf_000540_zr_c01_q2_match_programid,122618,43.719742002042395,35.7197418768909,23,1.5530322555169958,38.50719720614875,30.507197306025006,23,1.3263998828706525,0.07380916279661824,-5.212544795893642,[136 137 138],210.38950772416092,294.4425328,9.2029083,1026.32,1971.687,58342.2848032,58342.3060185,0.019374999996216502,294.4424211865201,9.2030043874184,0.006,0.005,90,4302222320399324928,294.44243391391,0.1696,9.20300110168,0.1562,1.0544,0.2230,2.918,0.368,-0.763,0.310,0,7.78400e+02,1.35758e+00,18.460358,2.91917e+02,1.66247e+01,19.188240,8.91299e+02,1.84238e+01,17.386862,1.801378,,,0,,,,,
0.479216,ztf_000540_zr_c01_q2_match_programid,122619,56.8225733822977,48.82257360153622,29,1.6835370207426283,53.49130031245982,45.49130058477343,29,1.5686655374059801,0.18907026984153202,-3.331273069837877,[126 127 128],296.39132948093277,294.4427491,9.2025887,1024.828,1973.078,58342.2829514,58342.3060185,0.019374999996216502,294.4428235238288,9.2024776933220,0.006,0.005,90,4302222324694780800,294.44281599175,0.1914,9.20245973516,0.1773,0.0588,0.2524,-1.727,0.414,-4.171,0.350,0,6.80690e+02,1.36702e+00,18.605991,2.76731e+02,1.38611e+01,19.246244,6.79373e+02,1.89746e+01,17.681648,1.564596,,,0,,,,,
0.055490,ztf_000540_zr_c01_q2_match_programid,123085,12.932632261372202,4.932632220592713,19,0.25961222213645857,16.494403062893365,8.494403088154112,19,0.44707384674495326,5.935109042969974,3.5617708015211633,[55 56 57],23.835852614578812,293.9980621,9.188415,2573.329,2046.637,58342.199919,58342.3060185,0.10425920000125188,293.9980528394639,9.1884025894795,0.002,0.001,90,4302173357770511616,293.99803601934,0.0575,9.18838694810,0.0431,0.2670,0.0763,-3.856,0.118,-3.633,0.079,0,5.18782e+03,4.61816e+00,16.400904,1.84465e+03,1.46585e+01,17.186605,5.00410e+03,1.13613e+01,15.513605,1.673000,,,0,4247.75,,,,
0.263355,ztf_000540_zr_c01_q2_match_programid,124700,50.31624748522353,42.316248067890214,27,1.5672684469588969,41.74245111664795,33.742451770590755,27,1.2497204359478058,0.013747501447536422,-8.573796368575579,[145 146 147],107.2137109183158,293.9813163,9.1232852,2642.499,2272.681,58342.2838773,58342.3060185,0.020300899996072985,293.9813443866349,9.1232175056662,0.025,0.020,90,4302171777222189440,293.98134722186,0.7435,9.12320618511,0.6732,2.0403,1.0366,0.650,1.614,-2.629,1.293,0,5.22584e+02,4.33015e+00,18.892975,3.07374e+02,2.16667e+01,19.132220,5.80177e+02,1.34076e+01,17.853018,1.279202,,,0,,,,,
0.715001,ztf_000540_zr_c01_q2_match_programid,124700,50.31624748522353,42.316248067890214,27,1.5672684469588969,41.74245111664795,33.742451770590755,27,1.2497204359478058,0.013747501447536422,-8.573796368575579,[145 146 147],107.2137109183158,293.9813163,9.1232852,2642.499,2272.681,58342.2838773,58342.3060185,0.020300899996072985,293.9814560540362,9.1231423493471,0.002,0.002,0,4302171781545452160,293.98145605404,1.7067,9.12314234935,2.2475,,,,,,,0,2.87449e+02,1.78693e+00,19.541964,,,,,,,,,,0,,,,,
0.443753,ztf_000540_zr_c01_q2_match_programid,130231,89.28657536183489,81.28657524092337,41,1.982599396120082,44.523038409131274,36.523038383233946,41,0.8908058142252182,1.90423899978486E-10,-44.76353695270362,[55 56 57 58 59],248.42528672479116,294.2209264,8.9014268,1779.734,3058.411,58342.199919,58342.3060185,0.10241900000255555,294.2208099110956,8.9013826477791,0.002,0.002,90,4302106528082300800,294.22079002870,0.0635,8.90134702543,0.0517,0.2555,0.0820,-4.562,0.132,-8.274,0.098,0,3.16638e+03,2.25734e+00,16.936958,1.33780e+03,8.38471e+00,17.535414,3.04248e+03,2.60836e+01,16.053850,1.481564,,,0,4432.72,,,,
0.232652,ztf_000540_zr_c01_q2_match_programid,130879,23.14770545748471,15.147705557625827,27,0.5610261317639195,24.410896681132527,16.410896826969676,27,0.6078109935914695,1.8806089083538458,1.2631912236478158,[144 145 146],64.41490065401211,293.9858324,9.6940847,2648.029,242.753,58342.2838773,58342.3060185,0.020300899996072985,293.9858485351082,9.6941473379273,0.007,0.006,90,4302488024255830016,293.98583196008,0.2187,9.69412609128,0.1830,0.1055,0.2999,-3.795,0.467,-4.935,0.384,0,1.54182e+03,4.44675e+00,17.718280,6.42391e+02,2.93255e+01,18.331888,2.06607e+03,4.62255e+01,16.474056,1.857832,,,0,,,,,
0.645786,ztf_000540_zr_c01_q2_match_programid,130879,23.14770545748471,15.147705557625827,27,0.5610261317639195,24.410896681132527,16.410896826969676,27,0.6078109935914695,1.8806089083538458,1.2631912236478158,[144 145 146],64.41490065401211,293.9858324,9.6940847,2648.029,242.753,58342.2838773,58342.3060185,0.020300899996072985,293.9857915433187,9.6939098944041,0.004,0.004,0,4302488028552984448,293.98579154332,3.5545,9.69390989440,3.5689,,,,,,,0,9.54629e+01,1.26742e+00,20.738780,,,,,,,,,,0,,,,,
0.193213,ztf_000540_zr_c01_q2_match_programid,133666,44.56574301592054,36.56574327667488,26,1.4063747414105723,45.246765591591135,37.24676569026207,26,1.4325679111639258,1.4056661068445446,0.6810225756705961,[124 125 126],331.41080944280617,294.5890309,9.4521099,520.269,1081.976,58342.2681944,58342.3060185,0.035983800000394695,294.5890851131157,9.4521144494805,0.007,0.005,90,4302235862433399296,294.58905609914,0.2367,9.45208959239,0.1948,-0.1809,0.2834,-6.647,0.469,-5.773,0.338,0,5.32291e+02,1.20594e+00,18.872993,2.46425e+02,9.03754e+00,19.372179,4.67219e+02,1.03161e+01,18.088120,1.284060,,,0,,,,,
0.959538,ztf_000540_zr_c01_q2_match_programid,135975,73.03042783018063,65.03042750791882,72,0.903200382054428,52.82083223056122,44.820832070816955,72,0.6225115565391244,4.0882935790564544E-5,-20.209595599619405,[50 51 52 53],733.0661491922108,294.6678679,9.2659894,225.573,1743.784,58342.199919,58342.3060185,0.09872680000262335,294.6681281823470,9.2660604789377,0.015,0.013,90,4302217853633739392,294.66812336107,0.4490,9.26604144753,0.4521,0.4548,0.5679,-1.105,0.978,-4.420,0.838,0,1.94835e+02,9.17624e-01,19.964197,6.54809e+01,1.11970e+01,20.811102,2.04665e+02,1.06973e+01,18.984312,1.826790,,,0,,,,,
0.322633,ztf_000540_zr_c01_q2_match_programid,136996,45.364632384008296,37.36463255580315,19,1.9665596082001657,39.980168611050985,31.980168598536096,19,1.683166768344005,0.06772960576355619,-5.384463772957311,[54 55 56],86.6039531178701,294.1317102,9.1930683,2104.3,2025.1,58342.199919,58342.3060185,0.10425920000125188,294.1316335435729,9.1930202834021,0.005,0.004,90,4302178481698286208,294.13162630116,0.1570,9.19300872369,0.1257,0.1439,0.2102,-1.661,0.332,-2.685,0.253,0,7.55447e+02,1.16423e+00,18.492857,3.45829e+02,7.45112e+00,19.004234,6.25936e+02,1.12648e+01,17.770596,1.233639,,,0,,,,,
0.182574,ztf_000540_zr_c01_q2_match_programid,145123,16.02911654828894,8.029116493452216,19,0.42258507860274824,15.688642277553829,7.688642197710206,19,0.40466537882685294,0.8434647775491103,-0.34047427073511116,[55 56 57],46.63936803613146,294.6650945,9.1157537,228.78,2278.014,58342.199919,58342.3060185,0.10425920000125188,294.6650437243500,9.1157460473686,0.004,0.003,90,4302207618756233344,294.66502384672,0.1153,9.11571528003,0.1037,0.2587,0.1526,-4.558,0.244,-7.146,0.193,0,1.20114e+03,1.62891e+00,17.989382,4.91492e+02,1.13564e+01,18.622597,1.03229e+03,8.32393e+00,17.227411,1.395186,,,0,,,,,
0.339836,ztf_000540_zr_c01_q2_match_programid,146549,61.52188533936628,53.52188572791061,18,2.973438095995034,58.56055852381764,50.56055862444004,18,2.808919923580002,0.2274867218533327,-2.961326815548638,[55 56 57],96.54310596739106,293.8716529,8.934431,3008.16,2954.158,58342.199919,58342.3060185,0.10425920000125188,293.8715845621396,8.9343650172420,0.002,0.001,90,4302098075591158784,293.87156781003,0.0592,8.93433190015,0.0491,0.1110,0.0729,-3.844,0.124,-7.692,0.095,0,2.96731e+03,2.18900e+00,17.007458,1.19560e+03,1.34498e+01,17.657421,2.74651e+03,2.82680e+01,16.164967,1.492455,,,0,4376.30,,,,
0.238784,ztf_000540_zr_c01_q2_match_programid,146700,16.63862096537361,8.638621120509736,19,0.4546642695005124,16.25722175951615,8.257221893733842,19,0.4345906259859917,0.8263807932393283,-0.3813992058574627,[55 56 57],61.56716475154744,294.1238976,8.9114242,2121.006,3026.632,58342.199919,58342.3060185,0.10425920000125188,294.1239536345748,8.9114607377444,0.003,0.002,90,4302116973442829184,294.12395789926,0.0977,8.91144374934,0.0821,0.4894,0.1386,0.979,0.205,-3.946,0.151,0,1.51529e+03,2.01266e+00,17.737130,6.79892e+02,2.14285e+01,18.270288,1.34901e+03,1.94988e+01,16.936878,1.333410,,,0,,,,,
