match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff
ztf_000592_zr_c01_q2_match_programid,73466,403.64640211122827,395.6464064498749,16,24.727900403117182,390.43066222394015,382.4306651230687,16,23.901916570191794,0.001349704035345809,-13.215739887288123,[90 91 92],1927.7597900959915,305.8583669,16.9523739,1411.154,31.596,58343.2840856,58344.2984954,1.0125579000014113
ztf_000592_zr_c01_q2_match_programid,94339,50.666009745064805,42.666009644245506,14,3.0475721174461077,23.667232152544166,15.667231913352918,14,1.1190879938109226,1.371797277831411e-06,-26.99877759252064,[155 156 157 158],358.7969661596161,305.3673894,16.664902,3069.318,1217.911,58344.2872917,58344.2984954,0.00840279999829363
ztf_000592_zr_c01_q3_match_programid,165,133.01331994325363,125.0133237294853,25,5.000532949179412,120.78791807828809,112.78792103588717,25,4.511516841435487,0.0022145613471905782,-12.225401864965548,[115 116 117],925.1386921933895,306.2375673,16.0812066,55.574,162.988,58344.2346181,58344.2984954,0.06200230000104057
ztf_000592_zr_c01_q3_match_programid,1557,35.765612555965845,27.765612600061555,15,1.8510408400041036,29.8309157247526,21.830915736341037,15,1.4553943824227358,0.05143952590265477,-5.934696831213245,[107 108 109],140.57317179881335,305.4465129,16.0648058,2768.157,129.265,58343.2905556,58344.2984954,1.0060880000019097
ztf_000592_zr_c01_q3_match_programid,2029,34.8684671829544,26.868467155891075,15,1.7912311437260717,31.60914070311765,23.609140636590443,15,1.5739427091060294,0.19599556649745967,-3.259326479836748,[108 109 110],101.04933061566365,305.4455642,16.054423,2770.855,166.222,58343.2905556,58344.2984954,1.0060880000019097
ztf_000592_zr_c01_q3_match_programid,2880,11.020768991214082,3.0207689584065753,29,0.10416444684160604,10.467680511766787,2.4676804905194176,29,0.08509243070756613,0.7584000669801296,-0.553088479447295,[85 86 87],64.79191386017186,305.4540562,16.0359447,2734.201,233.701,58343.2691319,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q3_match_programid,3506,76.88755676949908,68.88755643700709,64,1.0763680693282358,62.34327502492155,54.343274883759676,64,0.8491136700587449,0.0006946233010017185,-14.544281744577532,[151 152 153 154],407.6771840627692,306.0198729,16.0152079,797.372,412.657,58344.2495718,58344.2984954,0.04420140000001993
ztf_000592_zr_c01_q3_match_programid,4110,11.085897186108143,3.0858972396999373,29,0.10641024964482543,10.64949377840162,2.649493829188881,29,0.09136185617892693,0.8039632628230685,-0.4364034077065231,[85 86 87],59.674130145008945,305.4349747,16.0117286,2798.165,320.764,58343.2691319,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q3_match_programid,4281,8.942663716704054,0.9426637109128784,12,0.07855530924273986,8.61702261278791,0.6170226074618548,12,0.051418550621821234,0.8497436595697064,-0.3256411039161442,[112 113 114],28.789345694094266,305.4167581,16.0087246,2866.087,329.79,58343.2942593,58344.2984954,1.0023843000017223
ztf_000592_zr_c01_q3_match_programid,6550,9.116776338049078,1.1167763195977205,12,0.09306469329981004,8.58076426523663,0.5807642560615193,12,0.04839702133845994,0.764903163822709,-0.5360120728124489,[112 113 114],27.737116123428223,305.504075,15.9618914,2565.094,491.815,58343.2942593,58344.2984954,1.0023843000017223
ztf_000592_zr_c01_q3_match_programid,13604,41.009578586145224,33.00957756437683,31,1.0648250827218333,34.238014207328334,26.238013755049703,31,0.8463875404854743,0.03385115397346104,-6.77156437881689,[93 94 95],288.5496511794844,305.3808898,15.825214,2975.938,985.214,58343.2794329,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,13612,41.780585047757036,33.780585058337515,32,1.0556432830730473,24.80511773719291,16.805117808231646,32,0.5251599315072389,0.00020597955219678535,-16.975467310564127,[96 97 98 99],137.7479130960781,305.3858921,15.8249721,2958.807,985.823,58343.2794329,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,16887,134.6384238380532,126.63842418389844,42,3.0152005758071057,117.86492067405538,109.86492130118302,42,2.6158314595519765,0.00022786628234525695,-16.773503163997816,[79 80 81 82],409.6329994727555,305.4595363,15.7591002,2700.88,1217.628,58343.2681944,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q3_match_programid,17305,69.07463895859078,61.07463828635327,45,1.3572141841411838,66.9543575144524,58.95435681875611,45,1.3100968181945802,0.3464070597817635,-2.120281444138385,[194 195 196 197],178.14736448241558,305.460808,15.7507304,2696.23,1384.602,58344.2599884,58344.2984954,0.03564819999883184
ztf_000592_zr_c01_q3_match_programid,18649,93.6740209934422,85.67402162367692,45,1.9038671471928206,85.33554496570687,77.3355453086403,45,1.7185676735253401,0.015464039018944616,-8.338476027735325,[84 85 86 87],359.7255907972269,305.4598819,15.7226226,2697.795,1347.301,58343.2681944,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q3_match_programid,18804,51.21364988995307,43.21365069379114,22,1.964256849717779,54.11727009159516,46.1172707391389,22,2.0962395790517685,4.270838170441455,2.9036202016420916,[144 145 146],957.8731783310661,305.4620768,15.7193738,2690.208,1495.942,58344.2609491,58344.2984954,0.03564819999883184
ztf_000592_zr_c01_q3_match_programid,24615,25.007995543408683,17.00799563820521,14,1.214856831300372,14.170016766391242,6.170016809107074,14,0.440715486364791,0.00443162303467039,-10.83797877701744,[109 110 111],123.01554028681852,305.987971,15.5943789,889.009,1771.349,58343.2914815,58344.2984954,1.0051621000020532
ztf_000592_zr_c01_q3_match_programid,27921,127.2052948413128,119.2052943322819,75,1.5894039244304252,114.4893137721945,106.48931411708993,75,1.419857521561199,0.0017328453083884125,-12.7159810691183,[55 56 57 58 59 60],640.603592712114,305.7637793,15.5314639,1641.107,2010.036,58343.2410764,58344.2984954,1.052789399996982
ztf_000592_zr_c01_q3_match_programid,32959,19.63354008176243,11.633540170036007,20,0.5816770085018004,41.455351162854676,33.455351264098155,20,1.6727675632049077,54770.419691430856,21.821811081092246,[2 3 4],129.5125694638943,306.105131,15.4224332,462.058,2366.574,58343.1929167,58344.2984954,1.1037269000007655
ztf_000592_zr_c01_q3_match_programid,40356,33.05916882364378,25.05916888032999,24,1.0441320366804163,29.229824317600098,21.229824445811868,24,0.8845760185754945,0.14739013134100157,-3.8293445060436824,[ 98  99 100],160.2029975995244,305.4774499,15.2835705,2617.977,2906.193,58343.2812963,58344.2984954,1.015347299995483
ztf_000592_zr_c01_q3_match_programid,41538,32.19635384933402,24.1963537538074,28,0.8641554912074072,25.81952427984905,17.819524289113176,28,0.636411581754042,0.04123718897495618,-6.376829569484968,[85 86 87],142.632654226276,306.0415486,15.2509657,677.608,2991.494,58343.2691319,58343.2988889,0.02787039999384433
ztf_000592_zr_c01_q3_match_programid,46938,85.67687326432798,77.67687455130836,24,3.2365364396378484,55.20194923314522,47.201949718294024,24,1.9667479049289176,2.4124278218201964e-07,-30.47492403118276,[95 96 97],453.65909931170694,305.3893775,15.8259659,2946.813,981.947,58343.2803704,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,46938,85.67687326432798,77.67687455130836,24,3.2365364396378484,55.20194923314522,47.201949718294024,24,1.9667479049289176,2.4124278218201964e-07,-30.47492403118276,[95 96 97],453.65909931170694,305.3893775,15.8259659,2946.813,981.947,58343.2803704,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,55578,30.828833616952593,22.828833765912783,44,0.5188371310434724,26.48832760020517,18.488327799986127,44,0.4201892681815029,0.1141487326717989,-4.3405060167474225,[189 190 191],150.67068243575946,305.5089785,15.273076,2506.946,3080.448,58344.2647454,58344.2984954,0.0299652999965474
ztf_000592_zr_c01_q3_match_programid,57002,59.50770633187353,51.507706216388364,24,2.1461544256828486,27.076595241579092,19.076595054583912,24,0.7948581272743297,9.071387223604979e-08,-32.431111090294436,[64 65 66],470.2643948678416,306.2322771,16.0010894,71.06,313.154,58343.2615972,58344.2975694,1.0340855999966152
ztf_000592_zr_c01_q3_match_programid,58362,23.834025040838,15.834025171480349,21,0.7540011986419214,24.904626124469925,16.904626308928997,21,0.8049822051870951,1.7079614789702842,1.0706010836319244,[108 109 110],32.39472867261043,305.737425,15.8597619,1749.508,978.111,58344.220625,58344.2984954,0.07600699999602512
ztf_000592_zr_c01_q3_match_programid,67399,94.58877842373705,86.58877988516161,37,2.340237294193557,56.150906772658445,48.15090755726776,37,1.3013758799261557,4.501136909432679e-09,-38.43787165107861,[106 107 108 109 110 111 112],350.60250202677094,305.9863867,15.5948529,893.986,1770.14,58343.2887153,58344.2984954,1.0042361000014353
ztf_000592_zr_c01_q3_match_programid,67399,94.58877842373705,86.58877988516161,37,2.340237294193557,56.150906772658445,48.15090755726776,37,1.3013758799261557,4.501136909432679e-09,-38.43787165107861,[106 107 108 109 110 111 112],350.60250202677094,305.9863867,15.5948529,893.986,1770.14,58343.2887153,58344.2984954,1.0042361000014353
ztf_000592_zr_c01_q3_match_programid,70053,50.3182009934036,42.318201438909256,17,2.489305966994662,36.13108121208606,28.13108128200229,17,1.6547694871766054,0.000830435836597134,-14.187119781317541,[222 223 224],254.5189544979658,305.4462826,16.0568035,2769.488,295.882,58344.2882292,58344.2984954,0.00840279999829363
ztf_000592_zr_c01_q3_match_programid,71140,102.09752496873499,94.09752403160404,23,4.0911966970262625,64.47223962944183,56.472238855941754,23,2.455314732867033,6.757298414154569e-09,-37.62528533929316,[92 93 94],501.2976227416313,305.3891025,15.8313765,2948.03,962.724,58343.2803704,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,71140,102.09752496873499,94.09752403160404,23,4.0911966970262625,64.47223962944183,56.472238855941754,23,2.455314732867033,6.757298414154569e-09,-37.62528533929316,[92 93 94],501.2976227416313,305.3891025,15.8313765,2948.03,962.724,58343.2803704,58344.2984954,1.0162731999953394
ztf_000592_zr_c01_q3_match_programid,71164,188.54417629886288,180.5441733038698,36,5.015115925107494,113.54176406343026,105.54176260449805,36,2.9317156279027237,5.1693164401961773e-17,-75.00241223543262,[ 96  97  98  99 100],523.0636669133064,305.3842851,15.8274175,2964.314,977.042,58343.2803704,58344.2984954,1.0144098000018857
ztf_000592_zr_c01_q3_match_programid,71164,188.54417629886288,180.5441733038698,36,5.015115925107494,113.54176406343026,105.54176260449805,36,2.9317156279027237,5.1693164401961773e-17,-75.00241223543262,[ 96  97  98  99 100],523.0636669133064,305.3842851,15.8274175,2964.314,977.042,58343.2803704,58344.2984954,1.0144098000018857
ztf_000592_zr_c01_q3_match_programid,77430,164.17186060231717,156.17186181999347,28,5.5775664935711955,105.6229083790836,97.62290799317397,28,3.4865324283276418,1.933109985183784e-13,-58.54895222323357,[193 194 195],790.704657804308,305.458457,15.7478318,2704.716,1394.927,58344.2618981,58344.2984954,0.034699099996942095
ztf_000592_zr_c01_q3_match_programid,5335,86.65078802935432,78.65078764746275,44,1.7875179010786988,73.89531149447427,65.8953113859256,44,1.4976207133164907,0.0016989612103228983,-12.755476534880046,[57 58 59 60],434.0843070426849,305.8836876,16.1047812,1266.826,101.692,58344.2420833,58344.2984954,0.05361109999648761
ztf_000592_zr_c01_q3_match_programid,5355,198.3290258251682,190.3290260714216,42,4.531643477890991,144.77258859237392,136.77258840588902,42,3.256490200140215,2.3462129075185495e-12,-53.55643723279428,[54 55 56 57],2152.2783828403512,305.8759977,16.1041987,1293.056,104.211,58344.2420833,58344.2984954,0.05361109999648761
ztf_000592_zr_c01_q3_match_programid,5561,42.10320992003379,34.10320976442641,41,0.8317856040104002,37.46682486207541,29.46682474063008,41,0.7187030424543922,0.0984513728867311,-4.636385057958378,[70 71 72 73],300.36337307418165,305.4790319,16.1038253,2652.126,128.157,58344.2580903,58344.2984954,0.037546300001849886
ztf_000592_zr_c01_q3_match_programid,5668,21.37269367051115,13.372693648707836,29,0.4611273671968219,20.937842280880805,12.937842267375325,29,0.4461324919784595,0.8045873877132681,-0.43485138963034586,[117 118 119],57.07705797918112,305.4820011,16.1008467,2641.823,138.593,58344.2580903,58344.2984954,0.03850699999748031
ztf_000592_zr_c01_q3_match_programid,6095,41.27009637295983,33.27009645035005,45,0.7393354766744457,34.19308404807421,26.193084204946327,45,0.5820685378876962,0.029056700668331666,-7.077012324885615,[74 75 76 77],336.03224859431,305.4796551,16.1273361,2651.243,44.548,58344.2580903,58344.2984954,0.037546300001849886
ztf_000592_zr_c01_q3_match_programid,6613,33.45557223594673,25.455572181044968,29,0.8777783510705162,33.400785817427895,25.40078574871199,29,0.8758891637486893,0.9729785821089532,-0.054786418518837365,[75 76 77],203.7866272337799,305.480037,16.1100918,2648.914,105.953,58344.2590394,58344.2984954,0.037546300001849886
ztf_000592_zr_c01_q4_match_programid,4184,229.5896401637576,221.58963983810705,31,7.148052898003453,155.7169662557777,147.71696661901655,31,4.765063439323114,9.093952452199929e-17,-73.8726739079799,[136 137 138],1760.6876866290731,306.3750755,15.9550966,2653.602,603.649,58344.2495718,58344.2975694,0.04517359999590553
ztf_000592_zr_c01_q4_match_programid,10759,67.39820697547376,59.398206350147056,14,4.242729025010504,44.584361774916,36.58436129009256,14,2.61316866357804,1.1118250615376048e-05,-22.813845200557758,[102 103 104],689.7086356572567,306.2713512,15.7814657,3005.126,1088.59,58343.2905556,58344.2975694,1.0051620000012917
ztf_000592_zr_c01_q4_match_programid,16514,9.266292772570951,1.2662927633512642,17,0.07448780960889789,9.350603131098541,1.3506031159187217,17,0.07944724211286598,1.0430563269056057,0.08431035852759017,[111 112 113 114],59.39341299789143,306.4005903,15.60273,2550.109,1715.176,58343.2933333,58344.2984954,1.0023843000017223
ztf_000592_zr_c01_q4_match_programid,19195,94.2053090515293,86.20530850679727,75,1.1494041134239636,341.9379048855904,333.93790467950566,75,4.452505395726742,6.229449638367418e+53,247.7325958340611,[149 150 151 152 153 154],987.2939756977922,306.5873306,15.5009793,1891.544,2198.973,58344.2178241,58344.2984954,0.07600699999602512
ztf_000592_zr_c01_q4_match_programid,28598,88.83203042802458,80.83202986945649,36,2.245334163040458,86.96512044764492,78.96512002672469,36,2.193475556297908,0.3931928833485911,-1.8669099803796598,[90 91 92 93],381.66768923011904,307.140366,15.8977466,36.04,613.766,58343.275706,58344.2984954,1.0199884999965434
ztf_000592_zr_c01_q4_match_programid,31332,160.21920289441601,152.21920271718568,44,3.4595273344814927,96.26869508890337,88.26869477262458,44,2.0061066993778316,1.2981463978354719e-14,-63.95050780551264,[68 69 70 71],460.9049287920492,306.2755118,15.7727533,2980.483,1122.035,58343.2540741,58344.2984954,1.0415972999981022
ztf_000592_zr_c01_q4_match_programid,34514,440.1659221840992,432.1659185095446,21,20.57932945283546,283.75467188957265,275.7546690797399,21,13.131174718082853,1.0857467667514988e-34,-156.41125029452655,[122 123 124],3407.550867739638,306.9648113,15.6160366,608.968,1765.747,58344.2383565,58344.2984954,0.05827549999958137
ztf_000592_zr_c01_q4_match_programid,34619,175.63593352053928,167.63593403771998,42,3.9913317628028566,90.17405664847826,82.17405716956765,42,1.9565251707039917,2.768147519234223e-19,-85.46187687206103,[64 65 66 67 68],2100.271386402878,306.457324,15.6209057,2350.594,1649.262,58343.2672569,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q4_match_programid,34619,175.63593352053928,167.63593403771998,42,3.9913317628028566,90.17405664847826,82.17405716956765,42,1.9565251707039917,2.768147519234223e-19,-85.46187687206103,[64 65 66 67 68],2100.271386402878,306.457324,15.6209057,2350.594,1649.262,58343.2672569,58344.2984954,1.0274768999952357
ztf_000592_zr_c01_q4_match_programid,40719,27.559606110482694,19.55960588380038,24,0.8149835784916825,23.916546815468855,15.91654656479517,24,0.6631894401997988,0.1617780981069613,-3.6430592950138383,[ 99 100 101],98.55334354055105,306.6689129,15.3776429,1611.695,2497.779,58343.2822222,58344.2984954,1.0144098000018857
ztf_000592_zr_c01_q4_match_programid,41321,10.959969724111913,2.959969731815824,28,0.105713204707708,11.76227469505995,3.762274704699087,28,0.13436695373925311,1.4935449950535624,0.8023049709480379,[72 73 74],137.61119782654964,306.773235,15.3540202,1245.996,2576.266,58343.2568981,58344.2984954,1.039722299996356
ztf_000592_zr_c01_q4_match_programid,42593,165.75464235942542,157.75464254437492,26,6.067486251706727,115.78048463941633,107.7804850303097,26,4.145403270396527,1.4068556278178896e-11,-49.97415772000909,[197 198 199],1444.6793039692866,306.9807644,15.3059201,534.894,2868.663,58344.2656944,58344.2984954,0.030902799997420516
ztf_000592_zr_c01_q4_match_programid,44371,66.00684523778546,58.006845176828094,40,1.4501711294207023,59.48534524501495,51.485345457716285,40,1.2871336364429071,0.03835961765173744,-6.521499992770508,[92 93 94 95],1182.9746996673107,306.8021987,15.2466004,1146.915,2953.907,58343.2868634,58344.1926273,0.8983680000019376
ztf_000592_zr_c01_q4_match_programid,47857,18.628764409235597,10.628764360939666,28,0.37959872717641663,19.366197641871572,11.366197576963211,28,0.40593562774868613,1.4458778074358878,0.7374332326359756,[86 87 88],104.1060407199264,306.5460497,15.7856387,2059.242,1057.366,58343.2710185,58344.2984954,1.0256019000007655
ztf_000592_zr_c01_q4_match_programid,54421,126.42475792471042,118.42475678023226,32,3.700773649382258,111.76550532361844,103.76550544586607,32,3.2426720451833146,0.0006558186203988172,-14.659252601091978,[84 85 86 87],1431.4028721028262,307.1463874,15.897204,15.397,615.214,58343.275706,58344.2984954,1.0199884999965434
ztf_000592_zr_c01_q4_match_programid,55215,844.2726606900956,836.2726561303566,61,13.709387805415682,671.5331517676908,663.5331507740589,61,10.87759263564031,3.090951809897144e-38,-172.73950892240475,[62 63 64 65 66],3987.326348989578,306.2723851,15.7730789,2991.202,1121.081,58343.2540741,58344.2984954,1.039722299996356
ztf_000592_zr_c01_q4_match_programid,56519,250.82638988595804,242.82639007489792,69,3.519223044563738,129.58554374493337,121.58554375081509,69,1.7621093297219579,4.708523798509126e-27,-121.24084614102466,[59 60 61 62 63],1566.4784205773492,306.7241233,15.5380917,1427.004,1924.782,58343.2466319,58344.2984954,1.047222299996065
ztf_000592_zr_c01_q4_match_programid,58344,402.8195654638722,394.819561950466,28,14.100698641088071,233.77621600648908,225.77621317427335,28,8.063436184795476,1.962018346639779e-37,-169.04334945738313,[68 69 70],1227.5016808729804,306.5852654,15.2368139,1882.042,3006.635,58343.2540741,58343.2988889,0.042939799997839145
ztf_000592_zr_c01_q4_match_programid,58370,334.05435735629163,326.0543561520564,61,5.345153379541909,142.58582470645976,134.5858242744567,61,2.2063249881058478,2.6493321273902498e-42,-191.46853264983187,[71 72 73 74 75],746.1029826011641,306.5891645,15.2343833,1868.687,3015.041,58343.2559491,58343.2988889,0.0391782999940915
ztf_000592_zr_c01_q4_match_programid,61623,145.05269342747278,137.05269230796367,44,3.1148339160900833,74.18234361093057,66.1823434874439,44,1.5041441701691796,4.0803655485423684e-16,-70.8703498165422,[70 71 72 73],492.8132976916636,306.5906026,15.2354648,1863.831,3011.094,58343.2559491,58343.2988889,0.04011579999496462
ztf_000592_zr_c01_q4_match_programid,66108,91.71247990746231,83.71247923519563,21,3.9863085350093157,77.43470682810903,69.43470617219002,21,3.306414579628096,0.0007936352860791925,-14.277773079353281,[91 92 93],432.2245946017349,306.3078856,15.5087031,2858.95,2056.339,58343.2831481,58344.2975694,1.0116319000007934
ztf_000592_zr_c02_q1_match_programid,16361,55.51885944839719,47.51885966291375,19,2.5009926138375658,16.051622450231044,8.051622513697085,19,0.4237696059840571,2.6902855431855174e-09,-39.46723699816614,[1 2 3],268.46045172033996,304.3391923,16.6609031,3031.192,1097.835,58343.1910648,58344.2984954,1.1055787000004784
ztf_000592_zr_c02_q1_match_programid,20913,13.368349248989025,5.368349204345558,28,0.19172675729805563,16.13761941024906,8.13761941859025,28,0.29062926494965174,3.9933683814196885,2.7692701612600334,[179 180 181],85.21128048998463,304.6633291,16.5767894,1931.499,1536.468,58344.2458218,58344.2984954,0.05079860000114422
ztf_000592_zr_c02_q1_match_programid,45224,26.271396465277927,18.271396491185566,93,0.1964666289374792,24.26530947309449,16.265309539463235,93,0.17489580149960468,0.3667615036122517,-2.0060869921834374,[183 184 185],147.7764311320097,304.5545172,16.1432936,2291.196,3080.408,58344.2505093,58344.2984954,0.0299652999965474
ztf_000592_zr_c02_q1_match_programid,45244,21.606497940642996,13.60649783131217,58,0.23459479019503743,16.64123954648145,8.64123946491854,58,0.14898688732618173,0.08352333733937872,-4.965258394161545,[166 167 168],401.6941294983934,305.0926694,16.1384407,451.184,3080.423,58344.2364931,58344.2984954,0.010266199999023229
ztf_000592_zr_c02_q1_match_programid,52196,18.40184734703976,10.401847473352847,27,0.3852536101241795,40.57266628584451,32.57266688263351,27,1.206395069727167,65212.6970771504,22.170818938804754,[163 164 165],198.07430320283203,304.5512466,16.7688509,2316.16,854.956,58344.2308912,58344.2984954,0.06574079999700189
ztf_000592_zr_c02_q1_match_programid,71870,27.97473500838084,19.974735196317646,28,0.7133833998684873,19.32964570182037,11.329645883528062,28,0.40463021012600225,0.013266082973763674,-8.645089306560472,[21 22 23],125.09314745630829,304.3353362,16.6573296,3045.019,1115.325,58343.2095833,58344.2984954,1.0870601999995415
ztf_000592_zr_c02_q1_match_programid,79690,44.86888791301961,36.86888768980333,21,1.7556613185620633,29.46348581711456,21.46348563301813,21,1.0220707444294348,0.0004516057253019781,-15.405402095905053,[3 4 5],100.76850829875323,304.8597605,16.965591,1268.208,1.269,58343.1947685,58344.2975694,1.100948999999673
ztf_000592_zr_c02_q1_match_programid,81900,58.37557558745492,50.37557495079412,24,2.0989822896164214,59.510458694277034,51.5104581819527,24,2.146269090914696,1.7637488169230564,1.134883106822116,[65 66 67],604.3750367654336,304.3817922,16.7464689,2901.975,801.487,58343.2877894,58344.2984954,1.0033102000015788
ztf_000592_zr_c02_q1_match_programid,86279,31.147349901143755,23.14734992645828,25,0.9258939970583312,19.79947725960063,11.799477344013775,25,0.471979093760551,0.0034343200490683577,-11.347872641543127,[29 30 31],818.0575567004137,305.209267,16.3032619,55.591,2352.91,58343.2327431,58344.2984954,1.0629745999976876
ztf_000592_zr_c02_q1_match_programid,90633,11.209477692260919,3.20947769993881,10,0.320947769993881,9.274161911702434,1.2741619106043913,10,0.12741619106043914,0.37997193270993024,-1.9353157805584846,[231 232 233],302.3708691262719,304.4331582,16.6070836,2723.69,1433.04,58344.2947685,58344.2984954,0.0018635000014910474
ztf_000592_zr_c02_q1_match_programid,94395,134.3772708659174,126.37727363774815,27,4.680639764361042,172.36445133526215,164.36445276036045,27,6.087572324457795,177341929.95849195,37.987180469344736,[149 150 151],601.2159937611223,304.8745375,16.8520593,1218.08,549.169,58344.2271528,58344.2984954,0.06946759999846108
ztf_000592_zr_c02_q1_match_programid,103160,19.27955777348247,11.27955776373388,26,0.43382914475899537,16.937111665246807,8.937111678801234,26,0.3437350645692782,0.30998757773828317,-2.342446108235663,[141 142 143],8.82218596281254,304.4658835,16.9451269,2610.784,229.497,58344.2252894,58344.2984954,0.07134260000020731
ztf_000592_zr_c02_q2_match_programid,7645,33.25772947919318,25.25772911718053,36,0.7016035865883481,23.644505074276545,15.644504787099127,36,0.4345695774194202,0.008175509806774147,-9.613224404916636,[ 7  8  9 10],97.87346007211437,303.6736906,16.8354448,2226.682,489.098,58343.1966204,58344.2984954,1.0990973000007216
ztf_000592_zr_c02_q2_match_programid,7656,23.705649819754285,15.705649847778608,27,0.5816907351029114,18.17525184642415,10.175251948318634,27,0.3768611832710605,0.0629635691907353,-5.530397973330135,[15 16 17],87.37458419943496,303.6717194,16.8351977,2233.581,491.724,58343.2040278,58344.2984954,1.0926158000002033
